Date,Time,EAR,MAR,Head Position,Phone,Driver Status
15-07-2026,21:41:52,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.255,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.239,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.228,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.236,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.236,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.236,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:53,0.236,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:53,0.238,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:53,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:53,0.255,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:53,0.224,0.000,LOOKING FORWARD,NO PHONE,ALERT
